start_date,start_hour,start_minute,end_date,end_hour,end_minute,month,year,CATEGORY,START,STOP,MILES,PURPOSE,duration,speed,day,day_time
27-05-2016,20,26,27-05-2016,20,30,May,2016,Business,Whitebridge,Kildaire Farms,7.24203,Errand/Supplies,4,108.63045,Friday,Evening
27-05-2016,20,47,27-05-2016,20,53,May,2016,Business,Savon Height,Kilarney Woods,1.931208,Errand/Supplies,6,19.31208,Friday,Evening
27-05-2016,22,11,27-05-2016,22,14,May,2016,Business,Kilarney Woods,Kildaire Farms,2.735878,Errand/Supplies,3,54.71756,Friday,Evening
28-05-2016,0,15,28-05-2016,0,21,May,2016,Business,Kilarney Woods,Whitebridge,7.563898,Errand/Supplies,6,75.63898,Saturday,Night
28-05-2016,12,52,28-05-2016,13,6,May,2016,Business,Cary,Morrisville,9.816974,Meal/Entertain,14,42.07274571,Saturday,Morning
28-05-2016,14,35,28-05-2016,15,4,May,2016,Business,Morrisville,Cary,18.185542,Customer Visit,29,37.62525931,Saturday,Afternoon
31-05-2016,13,54,31-05-2016,14,41,May,2016,Business,Cary,Raleigh,23.979166,Meeting,47,30.61170128,Tuesday,Afternoon
31-05-2016,16,2,31-05-2016,16,39,May,2016,Business,Raleigh,Cary,22.53076,Meeting,37,36.53636757,Tuesday,Afternoon
31-05-2016,17,50,31-05-2016,17,59,May,2016,Business,Westpark Place,Whitebridge,2.896812,Meeting,9,19.31208,Tuesday,Afternoon
01-06-2016,10,19,01-06-2016,10,47,June,2016,Business,Cary,Morrisville,10.782578,Customer Visit,28,23.10552429,Wednesday,Morning
01-06-2016,13,10,01-06-2016,13,39,June,2016,Business,Morrisville,Cary,15.449664,Meeting,29,31.96482207,Wednesday,Afternoon
03-06-2016,11,29,03-06-2016,11,49,June,2016,Business,Cary,Durham,16.737136,Meeting,20,50.211408,Friday,Morning
03-06-2016,13,8,03-06-2016,13,38,June,2016,Business,Durham,Cary,15.932466,Meeting,30,31.864932,Friday,Afternoon
03-06-2016,15,31,03-06-2016,15,54,June,2016,Business,Cary,Morrisville,9.65604,Meal/Entertain,23,25.18966957,Friday,Afternoon
03-06-2016,18,14,03-06-2016,18,29,June,2016,Business,Townes at Everett Crossing,Chessington,5.310822,Errand/Supplies,15,21.243288,Friday,Afternoon
03-06-2016,18,41,03-06-2016,18,53,June,2016,Business,Morrisville,Cary,4.988954,Errand/Supplies,12,24.94477,Friday,Afternoon
03-06-2016,19,36,03-06-2016,19,42,June,2016,Business,Huntington Woods,Weston,2.735878,Errand/Supplies,6,27.35878,Friday,Evening
03-06-2016,22,47,03-06-2016,23,6,June,2016,Business,Morrisville,Cary,6.43736,Between Offices,19,20.32850526,Friday,Evening
05-06-2016,14,3,05-06-2016,14,33,June,2016,Business,Whitebridge,Savon Height,12.552852,Customer Visit,30,25.105704,Sunday,Afternoon
05-06-2016,15,6,05-06-2016,15,22,June,2016,Business,Cary,Morrisville,12.552852,Customer Visit,16,47.073195,Sunday,Afternoon
05-06-2016,15,57,05-06-2016,16,8,June,2016,Business,Weston,Weston,6.115492,Meal/Entertain,11,33.35722909,Sunday,Afternoon
05-06-2016,18,5,05-06-2016,18,14,June,2016,Business,Morrisville,Cary,4.02335,Meal/Entertain,9,26.82233333,Sunday,Afternoon
05-06-2016,21,53,05-06-2016,22,5,June,2016,Business,Cary,Durham,15.932466,Meeting,12,79.66233,Sunday,Evening
06-06-2016,15,36,06-06-2016,15,45,June,2016,Business,Whitebridge,Hazelwood,4.82802,Errand/Supplies,9,32.1868,Monday,Afternoon
06-06-2016,16,16,06-06-2016,16,24,June,2016,Business,Hazelwood,Whitebridge,3.862416,Errand/Supplies,8,28.96812,Monday,Afternoon
06-06-2016,20,6,06-06-2016,20,20,June,2016,Business,Cary,Apex,9.173238,Meal/Entertain,14,39.31387714,Monday,Evening
06-06-2016,21,8,06-06-2016,21,37,June,2016,Business,Apex,Cary,11.587248,Meal/Entertain,29,23.97361655,Monday,Evening
06-06-2016,21,41,06-06-2016,22,0,June,2016,Business,Cary,Durham,16.737136,Meeting,19,52.85411368,Monday,Evening
06-06-2016,23,34,06-06-2016,23,48,June,2016,Business,Durham,Cary,15.932466,Meeting,14,68.28199714,Monday,Evening
07-06-2016,21,42,07-06-2016,22,0,June,2016,Business,Cary,Durham,16.737136,Meeting,18,55.79045333,Tuesday,Evening
08-06-2016,8,23,08-06-2016,8,53,June,2016,Business,Cary,Morrisville,14.001258,Meal/Entertain,30,28.002516,Wednesday,Morning
08-06-2016,12,4,08-06-2016,13,1,June,2016,Business,Jamaica,New York,35.888282,Errand/Supplies,57,37.77713895,Wednesday,Morning
08-06-2016,13,12,08-06-2016,13,29,June,2016,Business,Seaport,Gramercy-Flatiron,5.310822,Meal/Entertain,17,18.74407765,Wednesday,Afternoon
08-06-2016,14,31,08-06-2016,14,37,June,2016,Business,Medical Centre,Tudor City,1.126538,Errand/Supplies,6,11.26538,Wednesday,Afternoon
08-06-2016,16,55,08-06-2016,17,11,June,2016,Business,Rose Hill,Soho,4.02335,Meal/Entertain,16,15.0875625,Wednesday,Afternoon
08-06-2016,17,16,08-06-2016,17,18,June,2016,Business,Soho,Tribeca,0.80467,Errand/Supplies,2,24.1401,Wednesday,Afternoon
08-06-2016,17,59,08-06-2016,18,5,June,2016,Business,Tribeca,Financial District,1.448406,Errand/Supplies,6,14.48406,Wednesday,Afternoon
08-06-2016,20,11,08-06-2016,20,25,June,2016,Business,Financial District,Kips Bay,7.724832,Errand/Supplies,14,33.10642286,Wednesday,Evening
10-06-2016,15,19,10-06-2016,16,28,June,2016,Business,New York,Jamaica,26.232242,Meeting,69,22.81064522,Friday,Afternoon
10-06-2016,21,47,10-06-2016,22,4,June,2016,Business,Cary,Durham,16.737136,Meeting,17,59.07224471,Friday,Evening
11-06-2016,17,8,11-06-2016,17,16,June,2016,Business,Cary,Morrisville,5.954558,Errand/Supplies,8,44.659185,Saturday,Afternoon
11-06-2016,17,34,11-06-2016,17,39,June,2016,Business,Morrisville,Cary,7.402964,Meal/Entertain,5,88.835568,Saturday,Afternoon
11-06-2016,17,50,11-06-2016,17,56,June,2016,Business,Westpark Place,Whitebridge,2.735878,Meal/Entertain,6,27.35878,Saturday,Afternoon
11-06-2016,21,45,11-06-2016,22,4,June,2016,Business,Cary,Durham,16.737136,Meeting,19,52.85411368,Saturday,Evening
12-06-2016,19,53,12-06-2016,19,56,June,2016,Business,Cary,Morrisville,4.02335,Meal/Entertain,3,80.467,Sunday,Evening
12-06-2016,20,5,12-06-2016,20,16,June,2016,Business,Morrisville,Cary,6.920162,Errand/Supplies,11,37.74633818,Sunday,Evening
12-06-2016,21,58,12-06-2016,22,19,June,2016,Business,Parkway,Whitebridge,4.506152,Errand/Supplies,21,12.87472,Sunday,Evening
13-06-2016,5,23,13-06-2016,5,42,June,2016,Business,Cary,Morrisville,13.518456,Meal/Entertain,19,42.68986105,Monday,Night
13-06-2016,14,17,13-06-2016,14,46,June,2016,Business,Oakland,Emeryville,21.243288,Meeting,29,43.95163034,Monday,Afternoon
13-06-2016,18,8,13-06-2016,18,47,June,2016,Business,Emeryville,Berkeley,6.276426,Meal/Entertain,39,9.65604,Monday,Afternoon
13-06-2016,18,54,13-06-2016,19,23,June,2016,Business,Berkeley,Oakland,8.207634,Meal/Entertain,29,16.98131172,Monday,Afternoon
13-06-2016,20,0,13-06-2016,20,5,June,2016,Business,Oakland,Unknown Location,8.368568,Customer Visit,5,100.422816,Monday,Evening
14-06-2016,12,3,14-06-2016,12,21,June,2016,Business,Emeryville,San Francisco,15.771532,Customer Visit,18,52.57177333,Tuesday,Morning
14-06-2016,16,9,14-06-2016,16,39,June,2016,Business,San Francisco,Emeryville,18.668344,Meeting,30,37.336688,Tuesday,Afternoon
14-06-2016,17,15,14-06-2016,17,24,June,2016,Business,Emeryville,Oakland,8.207634,Meeting,9,54.71756,Tuesday,Afternoon
14-06-2016,17,27,14-06-2016,17,57,June,2016,Business,Downtown,Bay Farm Island,14.966862,Errand/Supplies,30,29.933724,Tuesday,Afternoon
15-06-2016,1,46,15-06-2016,2,6,June,2016,Business,Kenner,New Orleans,19.955816,Between Offices,20,59.867448,Wednesday,Night
15-06-2016,15,26,15-06-2016,15,34,June,2016,Business,CBD,Lower Garden District,3.057746,Between Offices,8,22.933095,Wednesday,Afternoon
15-06-2016,16,37,15-06-2016,17,2,June,2016,Business,Lower Garden District,Lakeview,10.299776,Customer Visit,25,24.7194624,Wednesday,Afternoon
15-06-2016,17,29,15-06-2016,17,49,June,2016,Personal,Lakeview,Storyville,8.85137,Customer Visit,20,26.55411,Wednesday,Afternoon
15-06-2016,19,52,15-06-2016,19,58,June,2016,Business,Storyville,Faubourg Marigny,2.41401,Meal/Entertain,6,24.1401,Wednesday,Evening
16-06-2016,13,36,16-06-2016,14,30,June,2016,Business,New Orleans,Metairie,23.33543,Meal/Entertain,54,25.92825556,Thursday,Afternoon
16-06-2016,14,42,16-06-2016,14,46,June,2016,Business,Metairie,Kenner,4.345218,Meal/Entertain,4,65.17827,Thursday,Afternoon
16-06-2016,15,17,16-06-2016,15,41,June,2016,Business,Kenner,New Orleans,24.1401,Meal/Entertain,24,60.35025,Thursday,Afternoon
16-06-2016,19,39,16-06-2016,19,56,June,2016,Business,New Orleans,Kenner,20.760486,Meal/Entertain,17,73.27230353,Thursday,Evening
16-06-2016,21,43,16-06-2016,21,56,June,2016,Business,Kenner,New Orleans,21.887024,Meal/Entertain,13,101.0170338,Thursday,Evening
17-06-2016,16,11,17-06-2016,16,44,June,2016,Business,New Orleans,Kenner,19.633948,Meal/Entertain,33,35.69808727,Friday,Afternoon
18-06-2016,0,29,18-06-2016,0,51,June,2016,Business,Morrisville,Cary,14.001258,Meal/Entertain,22,38.18524909,Saturday,Night
19-06-2016,2,39,19-06-2016,2,50,June,2016,Business,Cary,Raleigh,9.65604,Meal/Entertain,11,52.66930909,Sunday,Night
19-06-2016,5,51,19-06-2016,6,0,June,2016,Business,Raleigh,Cary,9.495106,Meal/Entertain,9,63.30070667,Sunday,Night
21-06-2016,15,39,21-06-2016,16,8,June,2016,Business,Cary,Raleigh,31.060262,Meal/Entertain,29,64.26261103,Tuesday,Afternoon
21-06-2016,17,11,21-06-2016,18,2,June,2016,Business,Raleigh,Cary,26.715044,Meal/Entertain,51,31.42946353,Tuesday,Afternoon
24-06-2016,10,41,24-06-2016,10,57,June,2016,Business,Whitebridge,Waverly Place,11.426314,Meal/Entertain,16,42.8486775,Friday,Morning
24-06-2016,11,54,24-06-2016,12,1,June,2016,Business,Waverly Place,Macgregor Downs,3.379614,Meal/Entertain,7,28.96812,Friday,Morning
24-06-2016,12,19,24-06-2016,12,37,June,2016,Business,Cary,Raleigh,13.840324,Errand/Supplies,18,46.13441333,Friday,Morning
24-06-2016,12,50,24-06-2016,13,12,June,2016,Business,Raleigh,Morrisville,14.48406,Errand/Supplies,22,39.50198182,Friday,Morning
24-06-2016,13,18,24-06-2016,13,27,June,2016,Business,Morrisville,Cary,4.988954,Errand/Supplies,9,33.25969333,Friday,Afternoon
24-06-2016,14,1,24-06-2016,14,20,June,2016,Business,Cary,Morrisville,13.518456,Temporary Site,19,42.68986105,Friday,Afternoon
24-06-2016,20,44,24-06-2016,21,2,June,2016,Business,Kenner,New Orleans,20.599552,Temporary Site,18,68.66517333,Friday,Evening
25-06-2016,9,3,25-06-2016,9,12,June,2016,Business,CBD,Bywater,7.24203,Temporary Site,9,48.2802,Saturday,Morning
25-06-2016,9,15,25-06-2016,10,8,June,2016,Business,New Orleans,Chalmette,18.990212,Between Offices,53,21.49835321,Saturday,Morning
25-06-2016,10,18,25-06-2016,10,25,June,2016,Business,Chalmette,Arabi,1.770274,Errand/Supplies,7,15.17377714,Saturday,Morning
25-06-2016,10,50,25-06-2016,11,18,June,2016,Business,Arabi,Metairie,27.35878,Meal/Entertain,28,58.62595714,Saturday,Morning
25-06-2016,11,25,25-06-2016,11,34,June,2016,Business,Pontchartrain Shores,Pontchartrain Shores,2.735878,Meeting,9,18.23918667,Saturday,Morning
25-06-2016,11,53,25-06-2016,13,21,June,2016,Business,Metairie,New Orleans,24.94477,Meeting,88,17.00779773,Saturday,Morning
25-06-2016,19,47,25-06-2016,19,58,June,2016,Business,Storyville,Marigny,2.574944,Meeting,11,14.04514909,Saturday,Evening
25-06-2016,23,19,25-06-2016,23,26,June,2016,Business,Marigny,Storyville,2.41401,Meeting,7,20.69151429,Saturday,Evening
26-06-2016,17,43,26-06-2016,18,18,June,2016,Business,New Orleans,Kenner,20.277684,Meeting,35,34.761744,Sunday,Afternoon
26-06-2016,18,45,26-06-2016,19,12,June,2016,Business,Pontchartrain Shores,Pontchartrain Shores,7.724832,Meeting,27,17.16629333,Sunday,Afternoon
26-06-2016,19,41,26-06-2016,19,50,June,2016,Business,Kenner,Kenner,3.540548,Meeting,9,23.60365333,Sunday,Evening
26-06-2016,21,14,26-06-2016,21,42,June,2016,Business,Kenner,New Orleans,20.92142,Meeting,28,44.83161429,Sunday,Evening
27-06-2016,7,37,27-06-2016,8,48,June,2016,Business,New Orleans,Covington,75.478046,Meeting,71,63.78426423,Monday,Morning
27-06-2016,8,51,27-06-2016,9,0,June,2016,Business,Covington,Covington,4.02335,Meeting,9,26.82233333,Monday,Morning
27-06-2016,9,5,27-06-2016,9,33,June,2016,Business,Covington,Covington,13.840324,Meeting,28,29.65783714,Monday,Morning
27-06-2016,9,43,27-06-2016,10,8,June,2016,Business,Covington,Covington,8.368568,Meeting,25,20.0845632,Monday,Morning
27-06-2016,10,22,27-06-2016,10,39,June,2016,Business,Covington,Covington,12.230984,Meeting,17,43.16817882,Monday,Morning
27-06-2016,10,51,27-06-2016,10,58,June,2016,Business,Covington,Covington,2.896812,Meeting,7,24.82981714,Monday,Morning
27-06-2016,11,6,27-06-2016,11,24,June,2016,Business,Covington,Mandeville,7.563898,Meeting,18,25.21299333,Monday,Morning
27-06-2016,11,30,27-06-2016,11,42,June,2016,Business,Mandeville,Mandeville,4.506152,Meeting,12,22.53076,Monday,Morning
27-06-2016,12,22,27-06-2016,13,2,June,2016,Business,Mandeville,Metairie,48.2802,Meeting,40,72.4203,Monday,Morning
27-06-2016,13,56,27-06-2016,14,5,June,2016,Business,Metairie,Kenner,7.081096,Meeting,9,47.20730667,Monday,Afternoon
27-06-2016,21,9,27-06-2016,21,19,June,2016,Business,Jamestown Court,Jamestown Court,1.60934,Meeting,10,9.65604,Monday,Evening
28-06-2016,0,48,28-06-2016,1,5,June,2016,Business,Morrisville,Cary,13.196588,Customer Visit,17,46.57619294,Tuesday,Night
28-06-2016,20,13,28-06-2016,20,33,June,2016,Business,Cary,Durham,16.737136,Meeting,20,50.211408,Tuesday,Evening
28-06-2016,23,34,28-06-2016,23,59,June,2016,Business,Durham,Cary,15.932466,Meeting,25,38.2379184,Tuesday,Evening
28-06-2016,23,34,28-06-2016,23,59,June,2016,Business,Durham,Cary,15.932466,Meeting,25,38.2379184,Tuesday,Evening
29-06-2016,8,56,29-06-2016,9,24,June,2016,Business,Cary,Morrisville,11.748182,Meeting,28,25.17467571,Wednesday,Morning
29-06-2016,10,22,29-06-2016,10,38,June,2016,Business,Morrisville,Cary,11.909116,Meeting,16,44.659185,Wednesday,Morning
29-06-2016,11,49,29-06-2016,11,51,June,2016,Business,Whitebridge,Westpark Place,2.574944,Meeting,2,77.24832,Wednesday,Morning
29-06-2016,12,11,29-06-2016,12,16,June,2016,Business,Westpark Place,Whitebridge,2.896812,Meeting,5,34.761744,Wednesday,Morning
29-06-2016,20,11,29-06-2016,20,29,June,2016,Business,Cary,Durham,16.737136,Meeting,18,55.79045333,Wednesday,Evening
30-06-2016,20,9,30-06-2016,20,26,June,2016,Business,Cary,Durham,15.932466,Meeting,17,56.23223294,Thursday,Evening
01-07-2016,0,0,01-07-2016,0,25,July,2016,Business,Durham,Cary,15.932466,Meeting,25,38.2379184,Friday,Night
01-07-2016,9,34,01-07-2016,9,57,July,2016,Business,Cary,Raleigh,21.404222,Meeting,23,55.83710087,Friday,Morning
01-07-2016,12,36,01-07-2016,13,0,July,2016,Business,Raleigh,Cary,18.185542,Meeting,24,45.463855,Friday,Morning
01-07-2016,20,6,01-07-2016,20,24,July,2016,Business,Cary,Durham,16.89807,Meeting,18,56.3269,Friday,Evening
02-07-2016,20,18,02-07-2016,20,36,July,2016,Business,Cary,Durham,16.254334,Meeting,18,54.18111333,Saturday,Evening
03-07-2016,0,28,03-07-2016,0,38,July,2016,Business,Cary,Morrisville,4.988954,Errand/Supplies,10,29.933724,Sunday,Night
03-07-2016,3,2,03-07-2016,3,8,July,2016,Business,Morrisville,Cary,4.988954,Errand/Supplies,6,49.88954,Sunday,Night
03-07-2016,20,0,03-07-2016,20,18,July,2016,Business,Cary,Durham,15.932466,Meeting,18,53.10822,Sunday,Evening
04-07-2016,0,32,04-07-2016,0,47,July,2016,Business,Durham,Cary,15.932466,Meeting,15,63.729864,Monday,Night
04-07-2016,17,31,04-07-2016,17,49,July,2016,Business,Whitebridge,Summerwinds,14.162192,Meeting,18,47.20730667,Monday,Afternoon
04-07-2016,18,23,04-07-2016,18,49,July,2016,Business,Summerwinds,Whitebridge,14.001258,Temporary Site,26,32.31059538,Monday,Afternoon
04-07-2016,20,0,04-07-2016,20,17,July,2016,Business,Cary,Durham,18.990212,Meeting,17,67.02427765,Monday,Evening
05-07-2016,0,0,05-07-2016,0,5,July,2016,Business,Parkwood,Parkwood,1.931208,Errand/Supplies,5,23.174496,Tuesday,Night
05-07-2016,0,8,05-07-2016,0,28,July,2016,Business,Durham,Cary,15.932466,Meeting,20,47.797398,Tuesday,Night
05-07-2016,16,48,05-07-2016,16,52,July,2016,Business,Whitebridge,Whitebridge,0.965604,Errand/Supplies,4,14.48406,Tuesday,Afternoon
05-07-2016,20,6,05-07-2016,20,26,July,2016,Business,Cary,Durham,15.932466,Errand/Supplies,20,47.797398,Tuesday,Evening
05-07-2016,22,41,05-07-2016,23,2,July,2016,Business,Durham,Morrisville,13.840324,Errand/Supplies,21,39.54378286,Tuesday,Evening
06-07-2016,0,33,06-07-2016,0,53,July,2016,Business,Morrisville,Cary,10.138842,Meal/Entertain,20,30.416526,Wednesday,Night
06-07-2016,9,6,06-07-2016,9,25,July,2016,Business,Cary,Durham,15.932466,Meeting,19,50.31305053,Wednesday,Morning
06-07-2016,12,48,06-07-2016,13,8,July,2016,Business,Durham,Cary,15.932466,Meeting,20,47.797398,Wednesday,Morning
06-07-2016,20,4,06-07-2016,20,14,July,2016,Business,Cary,Morrisville,5.310822,Meal/Entertain,10,31.864932,Wednesday,Evening
06-07-2016,23,46,06-07-2016,23,59,July,2016,Business,Morrisville,Cary,4.988954,Customer Visit,13,23.02594154,Wednesday,Evening
07-07-2016,8,22,07-07-2016,8,50,July,2016,Business,Cary,Morrisville,12.713786,Temporary Site,28,27.24382714,Thursday,Morning
07-07-2016,10,27,07-07-2016,10,33,July,2016,Business,Morrisville,Cary,14.323126,Temporary Site,6,143.23126,Thursday,Morning
07-07-2016,12,59,07-07-2016,13,35,July,2016,Business,Kenner,New Orleans,20.599552,Temporary Site,36,34.33258667,Thursday,Morning
08-07-2016,9,50,08-07-2016,10,13,July,2016,Business,CBD,Pontchartrain Beach,12.391918,Temporary Site,23,32.32674261,Friday,Morning
08-07-2016,10,51,08-07-2016,11,12,July,2016,Business,Pontchartrain Beach,CBD,11.26538,Temporary Site,21,32.1868,Friday,Morning
08-07-2016,13,48,08-07-2016,14,11,July,2016,Business,New Orleans,Metairie,20.11675,Temporary Site,23,52.47847826,Friday,Afternoon
08-07-2016,17,11,08-07-2016,17,30,July,2016,Business,Kenner,New Orleans,21.243288,Temporary Site,19,67.08406737,Friday,Afternoon
09-07-2016,9,3,09-07-2016,9,46,July,2016,Business,New Orleans,Kenner,20.92142,Temporary Site,43,29.19267907,Saturday,Morning
09-07-2016,9,52,09-07-2016,10,6,July,2016,Business,Kenner,Metairie,7.885766,Temporary Site,14,33.79614,Saturday,Morning
09-07-2016,10,15,09-07-2016,10,33,July,2016,Business,Metairie,New Orleans,13.67939,Temporary Site,18,45.59796667,Saturday,Morning
10-07-2016,14,10,10-07-2016,14,17,July,2016,Business,CBD,St Thomas,2.092142,Temporary Site,7,17.93264571,Sunday,Afternoon
10-07-2016,16,4,10-07-2016,16,15,July,2016,Business,St Thomas,CBD,2.896812,Temporary Site,11,15.80079273,Sunday,Afternoon
10-07-2016,18,5,10-07-2016,18,21,July,2016,Business,New Orleans,Kenner,21.887024,Temporary Site,16,82.07634,Sunday,Afternoon
10-07-2016,19,51,10-07-2016,20,8,July,2016,Business,Kenner,New Orleans,21.565156,Temporary Site,17,76.11231529,Sunday,Evening
12-07-2016,16,10,12-07-2016,16,45,July,2016,Business,New Orleans,Kenner,19.794882,Temporary Site,35,33.93408343,Tuesday,Afternoon
12-07-2016,19,21,12-07-2016,19,26,July,2016,Personal,Kenner,Kenner,2.253076,Temporary Site,5,27.036912,Tuesday,Evening
13-07-2016,12,39,13-07-2016,13,20,July,2016,Personal,Cary,Morrisville,37.81949,Temporary Site,41,55.34559512,Wednesday,Morning
13-07-2016,13,25,13-07-2016,13,39,July,2016,Personal,Morrisville,Morrisville,3.540548,Temporary Site,14,15.17377714,Wednesday,Afternoon
13-07-2016,13,42,13-07-2016,13,54,July,2016,Personal,Morrisville,Cary,7.081096,Temporary Site,12,35.40548,Wednesday,Afternoon
14-07-2016,15,51,14-07-2016,15,59,July,2016,Personal,Cary,Morrisville,5.310822,Temporary Site,8,39.831165,Thursday,Afternoon
14-07-2016,16,3,14-07-2016,16,34,July,2016,Business,Morrisville,Morrisville,18.990212,Errand/Supplies,31,36.75524903,Thursday,Afternoon
14-07-2016,16,39,14-07-2016,20,5,July,2016,Business,Morrisville,Banner Elk,314.304102,Errand/Supplies,206,91.54488408,Thursday,Afternoon
15-07-2016,11,32,15-07-2016,11,53,July,2016,Personal,Banner Elk,Banner Elk,13.357522,Errand/Supplies,21,38.16434857,Friday,Morning
15-07-2016,12,9,15-07-2016,12,19,July,2016,Personal,Banner Elk,Banner Elk,5.149888,Errand/Supplies,10,30.899328,Friday,Morning
15-07-2016,12,35,15-07-2016,13,15,July,2016,Personal,Banner Elk,Elk Park,36.049216,Errand/Supplies,40,54.073824,Friday,Morning
15-07-2016,15,3,15-07-2016,15,33,July,2016,Personal,Elk Park,Banner Elk,19.633948,Errand/Supplies,30,39.267896,Friday,Afternoon
15-07-2016,15,40,15-07-2016,15,52,July,2016,Personal,Banner Elk,Banner Elk,7.24203,Errand/Supplies,12,36.21015,Friday,Afternoon
16-07-2016,13,14,16-07-2016,14,10,July,2016,Personal,Banner Elk,Newland,45.222454,Errand/Supplies,56,48.45262929,Saturday,Afternoon
16-07-2016,14,14,16-07-2016,14,30,July,2016,Personal,Newland,Newland,6.115492,Errand/Supplies,16,22.933095,Saturday,Afternoon
16-07-2016,15,29,16-07-2016,16,57,July,2016,Personal,Newland,Boone,67.431346,Errand/Supplies,88,45.97591773,Saturday,Afternoon
16-07-2016,19,42,16-07-2016,20,35,July,2016,Personal,Boone,Banner Elk,38.302292,Errand/Supplies,53,43.36108528,Saturday,Evening
16-07-2016,21,45,16-07-2016,22,18,July,2016,Personal,Banner Elk,Banner Elk,20.92142,Errand/Supplies,33,38.03894545,Saturday,Evening
16-07-2016,22,50,16-07-2016,23,3,July,2016,Business,Banner Elk,Banner Elk,7.081096,Errand/Supplies,13,32.68198154,Saturday,Evening
17-07-2016,11,23,17-07-2016,11,50,July,2016,Personal,Banner Elk,Boone,24.301034,Charity ($),27,54.00229778,Sunday,Morning
17-07-2016,12,20,17-07-2016,15,25,July,2016,Personal,Boone,Cary,290.003068,Commute,185,94.05504908,Sunday,Morning
18-07-2016,10,37,18-07-2016,10,49,July,2016,Personal,Cary,Morrisville,6.598294,Moving,12,32.99147,Monday,Morning
18-07-2016,10,54,18-07-2016,11,15,July,2016,Personal,Morrisville,Cary,9.816974,Moving,21,28.04849714,Monday,Morning
18-07-2016,11,25,18-07-2016,11,36,July,2016,Personal,Northwoods,Preston,5.310822,Moving,11,28.96812,Monday,Morning
18-07-2016,11,40,18-07-2016,11,56,July,2016,Personal,Preston,Whitebridge,7.563898,Moving,16,28.3646175,Monday,Morning
18-07-2016,17,12,18-07-2016,17,33,July,2016,Business,Cary,Apex,11.587248,Meeting,21,33.10642286,Monday,Afternoon
18-07-2016,18,32,18-07-2016,18,47,July,2016,Business,Apex,Cary,8.85137,Meal/Entertain,15,35.40548,Monday,Afternoon
18-07-2016,19,7,18-07-2016,19,14,July,2016,Business,Cary,Morrisville,5.310822,Meal/Entertain,7,45.52133143,Monday,Evening
18-07-2016,20,28,18-07-2016,20,32,July,2016,Business,Hazelwood,Weston,1.448406,Errand/Supplies,4,21.72609,Monday,Evening
18-07-2016,21,11,18-07-2016,21,19,July,2016,Business,Morrisville,Cary,6.115492,Meal/Entertain,8,45.86619,Monday,Evening
19-07-2016,10,35,19-07-2016,10,51,July,2016,Business,Whitebridge,Stonewater,10.299776,Customer Visit,16,38.62416,Tuesday,Morning
19-07-2016,10,56,19-07-2016,11,11,July,2016,Business,Stonewater,Lexington Park at Amberly,4.82802,Meeting,15,19.31208,Tuesday,Morning
19-07-2016,11,30,19-07-2016,12,0,July,2016,Business,Lexington Park at Amberly,Whitebridge,14.001258,Meal/Entertain,30,28.002516,Tuesday,Morning
19-07-2016,17,14,19-07-2016,17,24,July,2016,Business,Whitebridge,Chessington,6.276426,Errand/Supplies,10,37.658556,Tuesday,Afternoon
19-07-2016,17,50,19-07-2016,18,8,July,2016,Personal,Chessington,Whitebridge,7.724832,Errand/Supplies,18,25.74944,Tuesday,Afternoon
20-07-2016,17,12,20-07-2016,17,24,July,2016,Personal,Whitebridge,Edgehill Farms,4.506152,Errand/Supplies,12,22.53076,Wednesday,Afternoon
20-07-2016,17,50,20-07-2016,17,57,July,2016,Personal,Edgehill Farms,Preston,2.253076,Errand/Supplies,7,19.31208,Wednesday,Afternoon
20-07-2016,18,16,20-07-2016,18,20,July,2016,Personal,Preston,Whitebridge,2.253076,Errand/Supplies,4,33.79614,Wednesday,Afternoon
21-07-2016,17,17,21-07-2016,17,23,July,2016,Business,Whitebridge,Edgehill Farms,4.345218,Errand/Supplies,6,43.45218,Thursday,Afternoon
21-07-2016,17,42,21-07-2016,17,51,July,2016,Business,Edgehill Farms,Burtrose,3.701482,Errand/Supplies,9,24.67654667,Thursday,Afternoon
21-07-2016,18,27,21-07-2016,18,42,July,2016,Business,Cary,Morrisville,5.954558,Errand/Supplies,15,23.818232,Thursday,Afternoon
21-07-2016,19,30,21-07-2016,19,39,July,2016,Business,Morrisville,Cary,4.667086,Errand/Supplies,9,31.11390667,Thursday,Evening
22-07-2016,10,42,22-07-2016,10,53,July,2016,Business,Cary,Morrisville,6.115492,Errand/Supplies,11,33.35722909,Friday,Morning
22-07-2016,11,11,22-07-2016,11,25,July,2016,Business,Morrisville,Cary,8.207634,Errand/Supplies,14,35.17557429,Friday,Morning
22-07-2016,11,37,22-07-2016,12,0,July,2016,Business,Hazelwood,Lexington Park at Amberly,14.644994,Errand/Supplies,23,38.20433217,Friday,Morning
22-07-2016,12,14,22-07-2016,12,31,July,2016,Business,Cary,Durham,12.87472,Errand/Supplies,17,45.44018824,Friday,Morning
22-07-2016,13,21,22-07-2016,13,42,July,2016,Business,Durham,Cary,15.932466,Meeting,21,45.52133143,Friday,Afternoon
22-07-2016,14,27,22-07-2016,14,43,July,2016,Business,Cary,Morrisville,9.816974,Meal/Entertain,16,36.8136525,Friday,Afternoon
22-07-2016,15,49,22-07-2016,16,22,July,2016,Business,Morrisville,Cary,19.633948,Meal/Entertain,33,35.69808727,Friday,Afternoon
